"","ORF.Max.Len","ORF.Max.Cov","Seq.lnc.Dist","Seq.pct.Dist","Seq.Dist.Ratio","Signal.Peak","SNR","Signal.Min","Signal.Q1","Signal.Q2","Signal.Max"
"lnc-PLEKHA5-3:3",183,0.197198275862069,-63.1597699777873,-56.6804974598092,1.11431220275673,1.23849819126572,0.089965384993275,0.964928524822879,1.10827088936275,1.33516350088485,2.67537875412645
"SPENT004553",162,0.213720316622691,-72.3331834216997,-65.135448676798,1.11050410937701,0.840851878110383,0.0790505719793088,0.959384068528755,1.05830781210062,1.22208767948418,2.99142427583177
"TCL6:6",360,0.108859993952223,-30.2630067098614,-26.9010049184455,1.12497681040572,3.50829338134966,0.0726140560001389,3.59188094968975,4.09311798302867,4.76244058906233,12.8036207904233
"lnc-KIF26A-5:2",159,0.29608938547486,-73.5239182696192,-66.1983957525587,1.11066012149966,0.442307146741859,0.0591832695378895,0.722750955093221,0.787401090275591,0.87357452544854,2.01763605170002
"LINC02587:9",231,0.33142037302726,-49.2866675912045,-44.230588996416,1.11431180794807,0.490445074398693,0.0477433006852638,0.671242946152299,0.755391944308449,0.917228245988706,2.85959620903731
"PRKCQ-AS1:35",126,0.185294117647059,-94.6462772397873,-85.0612295701531,1.1126840949522,0.18313411922513,0.0179119578914522,0.622528816104238,0.70843499786384,0.874030249244305,1.9563328547894
"SPENT006204",288,0.0510005312555339,-38.3418044341166,-34.0815670296044,1.12500121842436,3.57330816728131,0.0419060960743098,5.26339196654793,6.02404284968887,6.72148491291198,25.3728913603325
"SPENT002903",231,0.30078125,-49.2928993910725,-44.1390086082528,1.11676498737346,0.644514660836338,0.0585313663466437,0.853197079150274,1.00656217793306,1.23678928283639,3.24813875324883
"SPENT001436",171,0.40521327014218,-68.2236822373007,-61.335374794076,1.11230562242998,0.652640462972152,0.104935809140536,0.473318683227207,0.494292380544372,0.521967802046136,0.942866076318405
"lnc-ABHD12-4:5",315,0.242681047765794,-34.9999228360652,-31.2719627756458,1.11921093943367,2.0367887700284,0.109424467436279,1.6008782436669,1.86398975307793,2.20364537804697,5.44813812137381
"PRKG1-AS1:1",261,0.707317073170732,-43.1951235316541,-38.4013317590972,1.12483399801418,0.177592718152324,0.0305678704883444,0.228101351426991,0.272769176635592,0.313999911756391,0.781085978570306
"SPENT000261",231,0.0742765273311897,-49.2494852337746,-44.0496855317989,1.11804396874121,3.29554374539093,0.0714103372552485,3.18369633168171,3.51475526640891,4.24874191812504,13.135613626332
"SPENT000052",255,1,-44.2057594012845,-39.641849432725,1.11512858340035,0.318150050329256,0.0858690725077838,0.252098548658069,0.311532403163221,0.390489943577219,0.934968636280192
"SPENT004985",186,0.162587412587413,-62.3034406107889,-55.848582101013,1.11557784042039,1.30776933134871,0.0754991006565596,1.03865570649841,1.18639367079656,1.44123278955522,5.41369035058537
"lnc-NOS2-4:1",126,0.205211726384365,-94.7839902041558,-85.337848785596,1.11069111247803,0.733210930377587,0.0843944857485307,0.733210930377587,0.813287993387157,0.938182753355076,1.90666498471255
"lnc-MAP1LC3B-2:1",156,0.412698412698413,-75.0665595135102,-67.5013725648413,1.11207456472684,0.734672720816341,0.135608930038843,0.463249150071085,0.520365762150552,0.605496751086088,0.812072901474387
"SPENT002714",783,0.12859254393168,-12.3709263784361,-10.9465157075271,1.13012457196124,4.76268859790532,0.0555217040209175,7.71492179218217,8.6163095795464,10.14165548348,50.0301155503687
"ENST00000669105",177,0.0725112658746415,-65.7166782321409,-58.8232637996344,1.11718857450663,5.24747428085944,0.147402799393906,2.79301875631096,3.23017924850733,3.63262835857096,16.0710420183752
"lnc-MGAT3-4:1",198,0.624605678233438,-58.2849506991546,-52.3913158134289,1.11249259145759,0.137501308538834,0.0302935217446215,0.394554826423721,0.461041367843417,0.510352325186959,0.892440943417769
"SPENT005607",195,0.603715170278638,-58.9848360992702,-52.9022694822443,1.1149774230209,0.301328856002297,0.0613790919311915,0.263250778137235,0.301328856002297,0.363767696994247,0.642683815411369
"lnc-CCDC71L-1:1",225,0.391304347826087,-50.6823297901399,-45.4108011717908,1.11608534714917,0.53834639798233,0.061788429607342,0.511613017195879,0.577940838185014,0.642780661967191,1.55926063310116
"ACOXL-AS1:7",384,0.12690019828156,-27.9848806595272,-24.8759399894201,1.12497781677514,1.30163926933512,0.0289989327042722,3.26417802829334,3.6371440121628,4.26968234865092,12.765240209421
"SPENT001246",291,0.0369758576874206,-38.4601466298159,-34.4408535691573,1.11670131962867,9.30537383288246,0.0784649126855776,6.85001175861642,7.67215869048426,8.96766050754421,28.8210244105652
"SPENT005150",198,0.042208484331699,-58.0366366055091,-52.0127848770549,1.11581482788689,2.91370070164667,0.0412650486206017,4.35466285829003,4.94428881610704,5.51150065771878,20.2573183108809
"SPENT004103",315,0.0233731542628181,-35.1217757595925,-31.1179252864612,1.1286670122212,6.7229332949647,0.0322401905845899,10.677771070465,12.0646245814465,13.9219737128719,57.220169908472
"SPENT002391",561,0.218118195956454,-18.3655094433073,-16.2928970529768,1.12720956767795,2.4335343891737,0.0651820250729771,2.97355534214999,3.3321535319065,3.67531618634904,11.6386369671085
"SPENT005580",258,0.109740535942152,-43.6674452012103,-39.061578333124,1.11791297394096,1.483862370023,0.0422726661932447,2.38941023462422,2.68637248512602,3.01545795578196,7.9114326104052
"SPENT001921",198,0.0929577464788732,-58.1776900918422,-51.9040484750311,1.12086998608267,4.31455924515154,0.135185681454053,2.05896061065123,2.3120100341256,2.59601954002649,6.06656910017031
"lnc-LHFPL6-3:1",210,0.16304347826087,-54.5226539590669,-48.7360836227558,1.11873277264341,1.05397620214503,0.0559426323729572,1.42039824335775,1.59869185079984,1.82182197321674,7.93367051630277
"lnc-METTL16-10:1",51,0.174061433447099,-249.780107711086,-225.821372168383,1.10609596121326,0.652931685177834,0.163518023962728,0.466778543351354,0.523580153367597,0.611443994334899,1.12016965433978
"SPENT000647",438,0.23804347826087,-24.1734286536151,-21.5862217167812,1.11985455216661,2.61066311607988,0.0948383190002268,1.71271492246628,2.02591862630043,2.37529059180609,6.79299073702752
"lnc-FLT3-2:1",180,0.100502512562814,-64.4253487588711,-57.6666361960676,1.1172031699547,1.54377652005856,0.0574915078991411,1.68580437574467,1.84697299974235,2.18598637433806,6.33616499396855
"lnc-MRGPRX3-3:1",18,0.0717131474103586,-812.082954313743,-734.618504762538,1.1054485410441,0.178087869464056,0.0471581491678789,0.225399378715849,0.241698024128091,0.267131331667836,0.568269476811839
"SPENT005871",135,0.133267522211254,-87.5641023690572,-78.8261289350681,1.11085123108337,1.70763966681976,0.120205114550653,1.22929259444692,1.48620781771857,1.7423344640776,4.05134233859318
"SPENT000567",204,0.21294363256785,-55.9683915283219,-50.2509294333131,1.11377823573584,1.23861076173269,0.0922538404686636,1.24679637401239,1.40942735975665,1.55518255676345,4.50505014619524
"SPENT003972",258,0.19210722263589,-43.3316175498056,-38.8197819805026,1.11622516508643,1.19444183055695,0.058853892094935,1.26486635050126,1.39950939384244,1.55310509459098,3.46824376927309
"lnc-OR4C13-7:2",204,0.291012838801712,-56.3086175372655,-50.5058056718695,1.11489395700558,0.722319953405277,0.0703577488480113,0.742156524543948,0.794460674210542,0.942053233956094,1.99898422678656
"ENST00000702058",297,0.170493685419059,-37.7398827284715,-34.2232014262213,1.10275722771967,5.93464993782075,0.245678298200109,2.22340296871734,2.47642369345738,2.85338833447488,9.02929937060557
"SPENT000634",162,0.209302325581395,-72.4514836062999,-65.0545868266596,1.11370292458162,0.743929030000006,0.0633547509625592,0.694226414230596,0.739426532654703,0.926115458369515,2.80532612684926
"DSCAM-AS1:5",168,0.131045241809672,-69.7506594917938,-62.4397054981541,1.11708822031289,0.894358236403374,0.0460503702339914,1.18625339728236,1.34279658928086,1.51583252122103,9.67555357838873
"LINC01487:3",297,0.375949367088608,-37.7115283897709,-33.6153408343072,1.12185470840989,0.508624014449233,0.044032209324146,0.659980323017888,0.735545488384191,0.99279501200447,5.97080330334912
"lnc-AP3S1-4:4",177,0.320072332730561,-65.7689275711282,-59.0985191379822,1.11286929910328,0.499197232575319,0.0639088728898305,0.767823679347293,0.87193167780439,1.01184253663517,1.82438007783257
"ENST00000649325",369,0.164658634538153,-29.5156277129284,-26.3595104063552,1.11973353290402,2.63451204928013,0.0814570001717434,2.63444971376157,3.00393617660449,3.61375276678891,13.7342162763802
"lnc-DNASE1L2-2:4",216,0.419417475728155,-52.71431004049,-47.0817938032283,1.11963257519036,0.845063676882548,0.115495348832396,0.653718773227717,0.727901187230043,0.816495869968139,1.60804616560434
"lnc-CCDC82-7:1",171,0.326959847036329,-68.1284026530713,-61.2326211354952,1.11261614135899,0.575051222982602,0.0875843067384606,0.751120055495097,0.783752730015655,0.936093071694855,2.37904200983157
"SPENT001231",228,0.0721975934135529,-49.9291844313516,-44.7450483310093,1.11585943682509,3.95582308651586,0.0861471373254225,3.26974738044114,3.78349987936051,4.36053181505818,9.88113588782902
"lnc-GPR75-1:1",51,0.138211382113821,-249.685293796546,-225.122336299359,1.10910937537768,0.628518910000002,0.1145183058755,0.352412990785222,0.396707539990815,0.493647057574848,1.35722026594978
"lnc-MAP3K8-5:2",213,0.0829439252336449,-53.8669160393187,-48.2209971643476,1.11708424145043,1.47502411656624,0.0389009855264622,2.54005364380565,2.84966003581814,3.45500847062591,13.8496886960328
"SPENT002782",771,0.337861524978089,-12.6181611462678,-11.1553440145112,1.13113151238131,3.44426754087721,0.102776730160199,2.4991496007206,2.88329681087283,3.34627271920923,8.0899796749125
"lnc-KLF7-1:5",315,0.234375,-35.1729713216538,-31.474427761246,1.11750947748641,0.510842175741842,0.0255413528396721,1.32171886310755,1.48657062680338,1.65220042397455,5.5895332305369
"ENST00000649802",672,0.502242152466368,-14.9687751668197,-13.8343600672644,1.08199982464239,17.3807528699999,0.930512097356596,1.63598113530283,1.89170885206869,2.19427207003865,17.3807528699999
"ENST00000662168",213,0.17288961038961,-53.6602186893241,-48.19165449065,1.11347533626875,0.527761419834565,0.0283458810113146,1.07169736605127,1.19456772843396,1.52375766919051,6.63417190633929
"SPENT006795",240,0.421052631578947,-47.242010359722,-42.3680491475217,1.11503860362391,0.621097869999999,0.0727242894681411,0.531869713983441,0.621097869999999,0.756903916738116,2.17155632615001
"lnc-PRKN-21:12",345,0.238424326192122,-31.9115802052872,-28.5355597541943,1.11830924222878,2.38691868277746,0.113495132544426,1.59740785042312,1.7756111465685,1.97336106019181,4.11365349958828
"DLGAP1-AS1:6",387,0.196846388606307,-27.8111316476733,-24.6885837619208,1.12647740007544,2.42602873296481,0.0851774729350873,2.20206910340233,2.43931760672052,2.84787044108776,6.54803083641649
"lnc-NMBR-6:2",147,0.214285714285714,-80.4618115684901,-72.1698583473071,1.11489496323076,1.05805017920501,0.104041870796422,0.652510709501987,0.757651325393061,0.883437697472134,1.50463431264494
"ENST00000651151",831,0.331604150039904,-11.7003964571525,-10.4848920677146,1.11592912750917,9.37754027626178,0.263068514796145,2.90336894604151,3.33885358888307,4.03240637287999,12.5825642970148
"lnc-XCL2-3:2",96,0.247422680412371,-126.520608986411,-113.643166992175,1.11331470545099,0.404838843136297,0.071029224694532,0.4049652711984,0.438205065327752,0.521354529313814,0.732173918155439
"LINC02286:14",186,0.26878612716763,-62.1642500768893,-55.6033161391825,1.11799537137828,1.03131040889309,0.0999280516465723,0.687763850347478,0.760895655532734,0.871823822394745,1.80572432390787
"SPENT005105",1512,0.988235294117647,-5.53609757523154,-4.95174758190926,1.11800884105182,6.56600644000002,0.293352570261469,1.7736995815986,1.95973749664872,2.26612349084001,6.56600644000002
"LINC01965:10",60,0.108695652173913,-209.551741672086,-189.101565467519,1.10814387577389,0.55754191,0.0705792607592239,0.595328489529414,0.66370104381696,0.765948919552864,1.34991305
"lnc-FAM213B-2:4",123,0.302955665024631,-97.0375009052395,-87.3313096353997,1.11114217009183,0.324606639638387,0.0571144378862537,0.485885011961087,0.564209985913303,0.609030199016034,1.95450970836319
"lnc-CEND1-3:1",150,0.25,-78.7530869179699,-70.841741403305,1.11167632751467,1.13039369052883,0.136100988533681,0.829057472050335,0.959978012754333,1.05900301436818,1.84733880392705
"lnc-CSMD1-7:1",270,0.606741573033708,-41.2597895087014,-36.9839094220367,1.11561460520225,0.642227074581826,0.100090786024898,0.503656696194351,0.586032472282303,0.66721261402401,1.18226649654084
"SPENT000069",552,0.612652608213097,-18.5045658445225,-16.4456977626884,1.1251918958711,1.97745793498288,0.150530484516583,1.00568576002852,1.10411271178972,1.3276262907637,3.16857565366355
"SPENT003064",207,0.0165190327986593,-55.5395836925757,-49.8842085674242,1.11337004810866,4.41188489768137,0.0233385217164801,11.162875521354,12.475487291851,14.6846462087257,110.438507033601
"SPENT002818",252,0.244897959183673,-44.7293319474627,-40.0532616042634,1.116746306191,0.898198490088267,0.0619920188756881,1.32470941765004,1.4190490544865,1.64420139896813,6.13803933184541
"lnc-MPP7-8:1",87,0.145973154362416,-140.66724515706,-126.556771118858,1.11149521209695,0.265692169628657,0.0292838891886068,0.562036071925776,0.662072178343378,0.820258059127022,1.43405598483572
"lnc-HNRNPU-1:4",264,0.0808575803981623,-42.6646917006994,-38.0513580321921,1.12123965890007,5.48846837198414,0.111422239209599,3.00093114777309,3.33661414015825,3.89382397371383,11.9607064595643
"ENST00000664027",384,0.140350877192982,-28.1433484960076,-24.9880519998265,1.1262722078617,1.47970607575926,0.0356600253531558,2.34857310855379,2.5851943260354,2.91832084064259,12.7865056339634
"lnc-SPAG1-3:9",54,0.215139442231076,-234.575052225857,-211.489255606252,1.10915824803216,0.122067964933985,0.0326959290299565,0.258169972902734,0.272345823710032,0.323254232517062,0.578180101909138
"SPENT000852",222,0.215743440233236,-51.4515986125121,-46.1877539036774,1.11396624135073,7.86111771000001,0.563809882617036,1.35201372803269,1.55788115289554,1.68033014213475,9.74675132597254
"lnc-BBIP1-5:1",141,0.246073298429319,-83.6692135645934,-75.1999006833877,1.11262399024786,0.690012576472532,0.0854867795460441,0.663227386955369,0.751399320561386,0.875614043147874,2.04245208111512
"lnc-C17orf97-4:2",138,0.449511400651466,-87.3352475442447,-78.8619977636973,1.10744401639351,1.11374542931074,0.268323774923233,0.38863495842663,0.492874630382079,0.498121640887679,1.11374542931074
"SPENT005778",303,0.173638968481375,-36.5115373830928,-32.8358489790283,1.11194132383823,2.99913213294112,0.119094635978167,2.06484434477377,2.31725609635905,2.76978895833857,9.57276662517146
"LINC02127:10",99,0.219026548672566,-122.382245374674,-110.101457298333,1.11154064966701,0.185377307136525,0.0272340883903074,0.440549977055326,0.477822348260307,0.539569765042694,1.13768838245463
"lnc-ALDH3A2-2:2",285,0.406562054208274,-38.8996403872202,-34.7248048698726,1.12022632043556,0.260641654044461,0.0240711873997262,0.606220613482958,0.64689644342657,0.746848668719509,2.33480175248424
"lnc-ATP23-89:11",201,0.797619047619048,-57.4408784013219,-51.6254429175303,1.11264669424883,0.409512669999998,0.103955380349887,0.209292668046389,0.250638302718625,0.304680483002064,0.565302487541453
"lnc-WDR11-3:1",141,0.384196185286104,-84.0925863310031,-75.4919005965872,1.1139285892453,0.313688275288513,0.057562103465939,0.391684835155057,0.430066493230531,0.464182786166382,1.20040941597556
"SPENT001176",114,0.280788177339901,-105.241179580168,-95.0523003780254,1.10719234738793,0.208420638191219,0.0341515189077021,0.333485715901113,0.366042584668397,0.43119091724982,0.997088105132621
"ROR1-AS1:3",174,0.110546378653113,-66.9846070521861,-60.2345936225902,1.11206207303214,0.514469716576877,0.0222810721084603,1.65092326122117,1.8389025158094,2.09241658447023,6.18478862126845
"lnc-NKAIN1-1:2",372,0.810457516339869,-29.2139624549889,-26.0235617473639,1.12259661988614,0.228360218145299,0.0335441756401705,0.463407860669955,0.507352584238093,0.591871978611527,1.66246207394895
"SPENT004286",276,0.338235294117647,-40.4047054379373,-36.4608046267388,1.10816823302649,0.865852078064324,0.0742859699266719,1.02499522477061,1.12196283125447,1.30869912237347,2.05895135870566
"lnc-TRIML2-9:1",279,0.147151898734177,-39.9974132269444,-35.695914666752,1.12050394562936,0.618051272859534,0.0218509216075226,1.90749877613505,2.14250476863466,2.41441433241169,11.5782442404884
"MIR100HG:23",111,0.156779661016949,-108.473657919533,-97.7607009680496,1.10958347112286,0.876715951381836,0.0838478985384553,0.65999207122045,0.798577251454074,0.90207659136188,5.1427293187945
"LAMTOR5-AS1:56",330,0.440587449933244,-33.379960308079,-29.8584024404063,1.1179419386118,0.895649670404194,0.0825072205202171,0.883013440441237,0.957307733118286,1.07220774360438,2.12677066762576
"lnc-SYCE1L-2:1",195,0.336787564766839,-59.0674829472318,-53.0633188552845,1.11315093404395,0.631337186555963,0.0749560368674886,0.660647011743139,0.743201628312794,0.862453575318958,1.68207249235072
"lnc-FUBP1-58:1",264,0.577680525164114,-42.5464985473246,-38.1182856388347,1.11617030604279,0.179077720910578,0.0261897860845917,0.395179479814547,0.444247532688293,0.550271505331438,1.08150654189372
"lnc-ST7L-5:2",327,0.426336375488918,-33.664102333011,-30.0385716514717,1.12069584145362,0.883702645685805,0.0779237657289254,0.723973313152809,0.79357634203912,1.00464956226812,5.01487514503273
"lnc-ANKRD9-5:1",243,0.518123667377399,-46.7321115757962,-41.9755539837133,1.1133173273646,1.61890733478158,0.237698596142444,0.525439024517903,0.577703668502691,0.644785526877575,1.61890733478158
"SPENT006612",252,0.156521739130435,-44.9715236973128,-40.2964013546395,1.11601835860053,2.05259124351827,0.0870927014968751,1.80078093223293,1.98968778444529,2.30684926252793,8.647385550623
"SPENT001398",126,0.137404580152672,-94.8112377528612,-85.4491808202212,1.10956286347949,2.30596325675345,0.171350708278252,0.951411455433148,1.12316230436346,1.31915474920218,3.12132352548385
"lnc-ADAP1-3:2",108,0.218623481781377,-111.635354260301,-100.667458524761,1.10895174961472,0.509712065358855,0.071722004604564,0.517580341302736,0.589211673572339,0.777013410635904,1.61362481015946
"SPENT003176",294,0.0615964802011314,-37.8412607829458,-33.5907199889725,1.12653913924348,5.96640681000001,0.0857033570712588,5.00470495182433,5.63917443042646,6.60943181981335,39.8426011889814
"lnc-KCNC2-2:8",24,0.118811881188119,-578.73460839213,-523.065511617623,1.10642853626947,0.358129969033266,0.119067012259899,0.20755759143965,0.226458827498683,0.23774173404668,0.358129969033266
"lnc-GRHL2-5:1",72,0.289156626506024,-172.192813681641,-155.390391076216,1.10813038366821,0.10499923,0.0292277027576169,0.296037957804374,0.318993469618655,0.332218914082469,1.25112981595274
"HTR2A-AS1:2",63,0.142857142857143,-198.879954180828,-179.625248386317,1.10719376016172,0.139187732868084,0.0208120314484957,0.395278080098939,0.431389764523478,0.535080993367812,1.51850869847501
"lnc-TSN-6:1",246,0.305590062111801,-45.8055318335826,-41.1581000851005,1.11291657629659,0.480409503013141,0.0420862715260366,0.92597375350837,1.05844352144836,1.33132357539944,2.53159374238716
"ENST00000689972",618,0.454411764705882,-16.504029792857,-14.7136792498717,1.12167932388501,3.38542323632068,0.172535973164361,1.47177667976812,1.68269904354057,1.99996858820357,4.6314314308628
"lnc-KCNA4-2:3",141,0.332547169811321,-83.6060061709074,-75.1271662848509,1.11285983892842,0.779736243288775,0.129354330125174,0.574724887422702,0.615902730062829,0.673764973328018,0.972061804406651
"lnc-BOC-3:1",141,0.29253112033195,-83.8544264095433,-75.4339762321552,1.11162675756974,0.638756996519705,0.0924020719130803,0.638756996519705,0.722532608546651,0.780849795366356,1.39995572204066
"lnc-BRF1-47:1",69,0.208459214501511,-180.105152232277,-162.540555444289,1.10806285692808,0.614241119423275,0.126067234483193,0.325821558050555,0.402987242491963,0.481359479643043,1.18297048053917
"lnc-HOXC13-5:1",186,0.205298013245033,-62.7606613860733,-56.2571920252916,1.11560245235592,0.53614783,0.0406209883628409,0.98828578368853,1.17127512350194,1.36878499551642,4.06213813590726
"lnc-OR2G2-1:3",216,0.387096774193548,-52.8114102034102,-47.3752680928414,1.1147464136755,0.560208702812236,0.0706153774129634,0.744039185557793,0.78741924609755,0.835102771685233,1.5883139811985
"SPENT005320",408,0.0437158469945355,-26.496519661761,-23.5333960935377,1.12591143056641,8.2528786790499,0.0607228378697025,10.7455856874426,12.097944378739,14.3150761715444,154.51235606434
"lnc-SNX20-8:6",336,0.293193717277487,-32.6912054328304,-29.1461326056664,1.12163098532238,1.4079595148404,0.0823943835082396,1.17923701410589,1.27354189801878,1.48785334743006,3.7828424989347
"lnc-C12orf60-2:2",291,0.101393728222997,-38.4244658290702,-34.1703677967781,1.12449670011141,2.74317644688497,0.0649164523890433,2.97008666952933,3.33158586447895,3.92128562483323,9.05381085036439
"lnc-TRIM49-3:1",171,0.225593667546174,-68.0269417715414,-60.9214180028386,1.1166342478826,0.785106286309818,0.0681781740003858,0.701541518712504,0.765224890077412,0.861619910877199,2.60851243025962
"LINC00641:1",183,0.103859250851305,-63.6510853947099,-56.9003654078975,1.11864106563146,1.63273444646388,0.0617208596777142,1.78251067993518,1.96806376144323,2.26845586695157,5.86349752063468
"PTPRD-AS1:4",177,0.0903522205206738,-65.8381199217289,-59.1993892044915,1.11214187859786,1.06948040133063,0.0362612258643266,1.85537434553268,2.05843396309403,2.3176417989125,4.60727905544564
"lnc-TLE3-1:2",165,0.365044247787611,-70.8666773631412,-63.6281567944231,1.11376285175296,0.186121607322166,0.0285210856528548,0.513473924874405,0.543474455074018,0.574975098342251,1.24640850766783
"SPENT000881",552,0.2456608811749,-19.2715436119125,-17.3858200079862,1.1084633110811,14.6621421241838,0.438226691432454,2.17328975843261,2.4041890420775,2.76170898453156,16.1386237046317
"SPENT000054",252,1,-44.8066942894454,-40.1696094284763,1.115437638726,0.409397873385993,0.111026667622971,0.305983691998198,0.348717290104942,0.395489597561085,0.736121932333178
"ENST00000687056",777,0.254420432220039,-12.6221515382806,-10.9319560646451,1.15461052565897,1.85465301951219,0.0408836173439349,3.13970839803248,3.64419453319254,4.31686888408543,12.2251832486609
"lnc-SND1-1:1",120,0.338983050847458,-99.5387054343145,-89.5682566660554,1.11131676711575,0.24565225,0.0474740766183414,0.363405787533397,0.390400556976412,0.420133970465816,1.19088867129878
"SPENT005728",318,0.0381249250689366,-34.5866156493817,-30.6959151327859,1.1267497808671,11.4485968343949,0.0912022652027321,7.5591258144485,8.55808738287081,9.63457519057522,52.7479073324749
"SPENT000610",405,0.806772908366534,-26.5718219071691,-23.8250232294226,1.11529049316327,0.647640377571386,0.0900767402462568,0.534446219129505,0.594880413828116,0.710242211785202,1.48320043783878
"lnc-GOLGA8F-2:1",123,0.126673532440783,-96.9257425198859,-86.9650710956079,1.11453646042935,0.175230840304606,0.0118009460198942,0.817299698774616,0.947384387228318,1.06025306881956,2.98066850053862
"lnc-MUC20-71:5",126,0.287015945330296,-94.6579548808305,-84.9928569687974,1.11371659050809,0.168704095445989,0.0249816789593123,0.366841597264884,0.425623643845551,0.48185537906372,0.865864140120737
"lnc-NQO2-3:1",99,0.204545454545455,-122.417964317353,-110.27471757549,1.11011813957764,0.992179172280976,0.138747151483486,0.499744449535146,0.584745791739596,0.686916003012388,1.06244183046671
"SPENT001405",231,0.0753670473083197,-48.95397868444,-43.8285674075164,1.11694224977211,5.87818942140148,0.127293941761897,3.10041392910989,3.49757910546477,3.87875400485473,15.7950599133062
"lnc-KLRB1-12:2",174,0.148590947907771,-66.7923780155944,-60.0315018768659,1.11262213883298,0.714090103906054,0.0428490925503651,1.42766301979584,1.62949727638277,2.05338742963023,4.17663911621683
"SPENT003375",87,0.230769230769231,-140.618703105183,-126.797966948584,1.10899808955299,0.926814407721911,0.167544567399866,0.407368453610322,0.44961807847603,0.52266490734858,1.09228101284846
"ENST00000456312",309,0.320872274143302,-35.8970043662902,-32.3550110982222,1.10947278791886,2.06853248999999,0.152276151499912,1.20060384703458,1.35325698295591,1.50439582420365,4.49034293649415
"lnc-RAB3GAP2-4:1",99,0.167796610169492,-122.501017414211,-110.377312074984,1.10983874413422,0.671618034850275,0.073760714329204,0.472097997946968,0.57940332536369,0.669825388719854,1.14893384399332
"lnc-BCL9L-2:1",414,0.160714285714286,-25.9412632266748,-22.9678836713259,1.1294581424174,1.24202965798655,0.0336298810685086,2.92550153740966,3.47776499611094,4.12748225198557,18.2277820065641
"lnc-DAGLA-3:1",264,0.460732984293194,-42.6198538868007,-38.1440281984276,1.11734014208173,0.460572996059037,0.0546482285854664,0.628383344784359,0.718524577449114,0.835748735128265,1.534786641153
"SPENT004063",240,0.413793103448276,-47.7625907141724,-42.9416629708328,1.11226690840115,0.476633606407655,0.0560373086986993,0.615452078601938,0.65274140569315,0.821123283216648,2.2674327026773
"SPENT005049",315,0.0390867353269636,-35.4390479301557,-31.6328307960704,1.120324897845,9.3477352636734,0.0771683531570329,7.87369044387914,9.00417216219105,10.5839214614173,30.5750035234108
"CCDC144NL-AS1:37",180,0.152413209144793,-64.5220731275316,-57.8576672150344,1.11518621875521,1.40264272024685,0.0812626701717437,1.21400934017641,1.4107376446647,1.65145638381849,7.69907126551586
"lnc-C2CD5-3:1",186,0.195995785036881,-61.9869461673254,-55.7847485748646,1.11118088278443,0.755361993828816,0.0558837936325242,1.12517700092899,1.26458373838032,1.38777767379505,2.5014679664248
"lnc-TK2-4:2",198,0.274238227146814,-58.2005308361041,-52.2034976614628,1.11487799559968,0.507374248103203,0.0478641913467203,0.742473764465258,0.848666158910607,1.10182279744701,2.46679401425714
"SPENT001818",165,0.100121359223301,-70.7406891510405,-63.5225219674208,1.11363162166832,0.773652253299739,0.0318931006574931,1.77697976831272,2.00686437687018,2.40251393609178,4.8252765590293
"ENST00000429191",222,0.481561822125813,-51.2965668053517,-45.8982624314813,1.11761456943886,0.20925457963054,0.030476495429646,0.555427846740619,0.609297091105689,0.71205504094604,1.23620790256375
"SPENT003151",1011,0.0941428438402086,-8.99137287458125,-8.06038668885645,1.1155014296041,22.3270433788254,0.141738068788264,11.2795188809458,12.7345331319328,14.9290026501677,77.1917557355321
"lnc-KCNC2-2:2",111,0.200361010830325,-108.376895275937,-97.5485070588149,1.11100516597956,0.634064623201055,0.0777649331515408,0.54831450613885,0.634064623201054,0.802317881427605,1.52929334108308
"SPENT005115",360,0.209545983701979,-30.1159872714693,-26.9233709262975,1.11858159789543,8.3974385119207,0.35028682996782,2.13746728538191,2.46044084885027,2.84028091289415,8.39743851192071
"SPENT003778",183,0.603960396039604,-63.3095364756533,-57.0355268296021,1.1100017830079,0.532520169999999,0.123525416679,0.41387383974499,0.449047528214625,0.532520169999999,0.95077702379594
"lnc-MBP-13:6",213,0.376325088339223,-53.6203889065695,-48.1888213161683,1.11271426530158,0.66225428770052,0.083407008547695,0.646867480562375,0.740803607832501,0.921982016625611,2.26354203736955
"lnc-STOML3-5:3",129,0.224738675958188,-92.2840216309794,-82.9440612565042,1.11260553477833,0.325391343968378,0.0367373280477537,0.464171286079586,0.528614429657976,0.603084970028849,1.45681127242428
"lnc-TMEM121-3:1",156,0.647302904564315,-75.3405980997402,-67.7429853727217,1.11215349729889,0.497531000901252,0.149929209165032,0.286015796768355,0.337086699521615,0.414600876805814,1.02918423339848
"SPENT003587",270,1,-41.5422354674951,-37.3698408304347,1.11165138904371,0.307513929999999,0.0807110041778845,0.304705834808005,0.371128295802685,0.413266257383769,0.722748868219747
"LINC02407:30",45,0.110837438423645,-286.228309569405,-258.45089011035,1.10747658654685,0.207168042555154,0.033401115309708,0.347222464676898,0.3960389837142,0.531322962582127,0.806254914082658
"NUCB1-AS1:1",114,0.263279445727483,-105.436132226748,-95.0425006681841,1.10935772402339,0.695631336507313,0.112600222047042,0.511218153481686,0.563308831420844,0.620675271109914,1.55738508182732
"LINC01568:6",312,0.122641509433962,-35.3071686632737,-31.4671807845005,1.12203151928579,1.81353642412027,0.0476726202440743,2.68758664177582,2.98212110660996,3.39725847082824,10.0455096337673
